problem_id,subject,grade,type,category,level,url,semester,section,unit,topic,problem,correct_answers,explanation,hint,tags,index,image_path
E4-M-004,수학,4,단일응답 주관식,나눗셈 계산,2,,,수와 연산,곱셈과 나눗셈,(두 자리 수)÷(두 자리 수),84 ÷ 12의 몫을 구하시오.,7,12×7=84이므로 몫은 7입니다.,곱셈으로 검산해보세요.,"나눗셈,두자리수",334175fa-f5ab-5ead-abcf-19fe31e2c2e1,
E4-M-005,수학,4,단일응답 주관식,나머지 계산,3,,,수와 연산,곱셈과 나눗셈,(두 자리 수)÷(두 자리 수),95 ÷ 12의 몫과 나머지를 구하시오.,"몫 7, 나머지 11","12×7=84, 나머지는 11입니다.",나머지는 전체에서 곱한 값을 뺀 값입니다.,"나눗셈,나머지",b6b4343c-e3d0-5206-a22e-ca269d535a3d,
E4-M-006,수학,4,단일응답 주관식,문장제,3,,,수와 연산,곱셈과 나눗셈,(두 자리 수)÷(두 자리 수),쿠키 96개를 12명에게 똑같이 나누면 한 사람당 몇 개씩 받을 수 있나요?,8,96÷12=8입니다.,전체 수를 사람 수로 나누어보세요.,"나눗셈,문장제",0e81bdb8-2fd2-53ae-954a-41bf099785f2,
E4-M-007,수학,4,단일응답 주관식,나눗셈 계산,2,,,수와 연산,곱셈과 나눗셈,(세 자리 수)÷(몇십몇),240 ÷ 15의 몫을 구하시오.,16,15×16=240입니다.,곱셈으로 검산해보세요.,"나눗셈,세자리수",a2f54721-7e0e-577f-8975-0485a200765d,
E4-M-008,수학,4,단일응답 주관식,나머지 계산,3,,,수와 연산,곱셈과 나눗셈,(세 자리 수)÷(몇십몇),325 ÷ 12의 몫과 나머지를 구하시오.,"몫 27, 나머지 1","12×27=324, 나머지는 1입니다.",몫×나누는 수 + 나머지 = 나누어지는 수,"나눗셈,나머지",6aa5f3da-e9b8-514d-9b2c-4e538223bd13,
E4-M-009,수학,4,단일응답 주관식,문장제,3,,,수와 연산,곱셈과 나눗셈,(세 자리 수)÷(몇십몇),과자 360개를 18명에게 똑같이 나누면 한 사람당 몇 개씩 받을 수 있나요?,20,360÷18=20입니다.,나눗셈으로 계산해보세요.,"나눗셈,문장제",ea26a14e-d7a9-52b7-a9b0-6cad89c8184c,
E4-M-010,수학,4,단일선택 객관식,분수 비교,1,,,수와 연산,분수의 덧셈과 뺄셈,분수의 덧셈,3/10과 2/10 중 더 큰 분수는 무엇입니까?,1,같은 분모일 때는 분자가 큰 분수가 더 큽니다.,분모가 같으면 분자를 비교하세요.,"분수,비교,덧셈",85e842e8-59be-5530-a4fd-310ec4a543ed,
E4-M-011,수학,4,단일선택 객관식,분수 개념,1,,,수와 연산,분수의 덧셈과 뺄셈,분수의 덧셈,1/4은 전체를 몇 등분한 것 중의 몇을 나타내는 수입니까?,3,"분모는 전체를 나눈 조각 수를, 분자는 그 중의 일부를 나타냅니다.",분모와 분자의 뜻을 떠올려보세요.,"분수,개념,단위",7395e3f6-c7dc-5877-aa98-918573ce3e4b,
E4-M-012,수학,4,단일선택 객관식,분수 계산,2,,,수와 연산,분수의 덧셈과 뺄셈,분수의 덧셈,1/6 + 1/6의 값을 구하시오.,1,1/6+1/6=2/6=1/3입니다.,분수를 약분해보세요.,"분수,약분,덧셈",8023f50d-3bf6-5eec-b725-a6d5386552ef,
E4-M-013,수학,4,단일응답 주관식,분수 뺄셈,2,,,수와 연산,분수의 덧셈과 뺄셈,분수의 뺄셈,7/9 − 2/9의 값을 구하시오.,5/9,분모는 그대로 두고 분자끼리 빼면 됩니다.,분모를 유지하고 계산하세요.,"분수,뺄셈",ce2a6765-51c3-5127-8eed-d6b17190310a,
E4-M-014,수학,4,단일응답 주관식,분수 뺄셈,2,,,수와 연산,분수의 덧셈과 뺄셈,분수의 뺄셈,7/9 − 2/9의 값을 구하시오.,5/9,분모는 그대로 두고 분자끼리 빼면 됩니다.,분모를 유지하고 계산하세요.,"분수,뺄셈",74c73ce9-cd60-50ab-8153-ebb9fbe5a9c4,
E4-M-015,수학,4,단일선택 객관식,분수 계산,2,,,수와 연산,분수의 덧셈과 뺄셈,분수의 뺄셈,6/9 − 2/9의 값을 구하시오.,3,6−2=4이므로 4/9입니다.,분모는 그대로 두세요.,"분수,뺄셈,계산",d43d3dc7-8362-5c18-b7ed-f933878a2c4a,
E4-M-016,수학,4,단일선택 객관식,분수 계산,1,,,수와 연산,분수의 덧셈과 뺄셈,분수의 덧셈,3/7 + 2/7의 값을 구하시오.,2,분모는 그대로 두고 분자끼리 더합니다.,분모가 같을 때는 분자만 계산하세요.,"분수,덧셈,연산",4dc5b9b2-0611-5a18-84c2-0504b90fdb2f,
E4-M-017,수학,4,단일응답 주관식,분수 덧셈,2,,,수와 연산,분수의 덧셈과 뺄셈,분수의 덧셈,3/8 + 2/8의 값을 구하시오.,5/8,분모가 같으면 분자끼리 더합니다.,분모를 그대로 두고 분자만 더해보세요.,"분수,덧셈",9c000449-d4eb-512e-b87e-a7272a7431da,
E4-M-018,수학,4,단일응답 주관식,분수 덧셈,2,,,수와 연산,분수의 덧셈과 뺄셈,분수의 덧셈,3/8 + 2/8의 값을 구하시오.,5/8,분모가 같으면 분자끼리 더합니다.,분모를 그대로 두고 분자만 더해보세요.,"분수,덧셈",81096d17-73cf-54d8-89bf-f2d3817a21e7,
E4-M-019,수학,4,단일선택 객관식,소수 비교,2,,,수와 연산,소수의 덧셈과 뺄셈,소수의 크기 비교,0.7과 0.65 중 더 큰 수는?,1,소수 둘째 자리까지 비교하면 0.70 > 0.65입니다.,자리값을 기준으로 비교하세요.,"소수,비교",a35362a8-5b3d-57fc-b886-cab02c2ee13f,
E4-M-020,수학,4,단일선택 객관식,소수 비교,2,,,수와 연산,소수의 덧셈과 뺄셈,소수의 크기 비교,0.6과 0.9 중 더 큰 수는 무엇입니까?,2,소수는 소수점 아래 숫자가 클수록 값이 큽니다.,소수점 아래 숫자를 비교해보세요.,"소수,비교,수 개념",a93ace34-f72e-5c75-88e7-39a45e52722a,
E4-M-021,수학,4,단일선택 객관식,소수 비교,2,,,수와 연산,소수의 덧셈과 뺄셈,소수의 크기 비교,0.7과 0.65 중 더 큰 수는?,1,0.70 > 0.65입니다.,자리값을 기준으로 비교하세요.,"소수,비교",2f526c6e-bc83-5b1e-a3a9-b8a1fe0cbdad,
E4-M-022,수학,4,단일선택 객관식,소수 읽기,1,,,수와 연산,소수의 덧셈과 뺄셈,소수의 크기 비교,0.4는 “영 점 사”로 읽습니다. 이 수의 자릿값은 무엇입니까?,1,0.4는 십분의 자리입니다.,소수점 이하 첫째 자리입니다.,"소수,자릿값",b3a71819-6fda-578c-a47d-91afc9177fad,
E4-M-023,수학,4,단일선택 객관식,수 개념,2,,,수와 연산,소수의 덧셈과 뺄셈,소수의 크기 비교,1.25를 어떻게 읽습니까?,1,소수점 아래 숫자를 각각 읽습니다.,1.25는 “일점이오”로 읽습니다.,"소수,읽기,개념",50ae8d2c-039a-5f2a-963f-b55fd1178395,
E4-M-024,수학,4,단일응답 주관식,소수 계산,2,,,수와 연산,소수의 덧셈과 뺄셈,소수 한 자리 수의 뺄셈,2.6 − 1.8의 값을 구하시오.,0.8,소수점을 맞추고 빼면 0.8입니다.,소수점 위치를 확인하세요.,"소수,뺄셈",c0114296-396d-5f9e-b37f-27e4a358b746,
E4-M-025,수학,4,단일응답 주관식,소수 계산,3,,,수와 연산,소수의 덧셈과 뺄셈,소수 한 자리 수의 덧셈,1.2 + 0.8의 값을 구하시오.,2.0,소수점을 맞추고 더하면 2.0입니다.,자릿값을 맞추세요.,"소수,덧셈",95bd7cda-7a33-5543-a2a0-516c1b039c88,
E4-M-026,수학,4,단일응답 주관식,소수 계산,3,,,수와 연산,소수의 덧셈과 뺄셈,소수 한 자리 수의 덧셈,0.5 + 0.25의 값을 구하시오.,0.75,0.50 + 0.25 = 0.75입니다.,소수점을 맞추고 더해보세요.,"소수,덧셈",dae99833-e744-524e-834b-f9db2d4eaaf8,
E4-M-027,수학,4,단일응답 주관식,소수 계산,3,,,수와 연산,소수의 덧셈과 뺄셈,소수 한 자리 수의 덧셈,0.5 + 0.25의 값을 구하시오.,0.75,0.50 + 0.25 = 0.75입니다.,소수점을 맞추고 더해보세요.,"소수,덧셈",74ce308d-4380-5e00-b7ec-d14a23c1a511,
E4-M-028,수학,4,단일응답 주관식,소수 계산,3,,,수와 연산,소수의 덧셈과 뺄셈,소수 한 자리 수의 덧셈,1.2 + 0.8의 값을 구하시오.,2.0,소수점을 맞추고 더하면 2.0입니다.,자릿값을 맞추세요.,"소수,덧셈",267314fd-0d12-5f08-bdd9-ef48e940d194,
E4-M-029,수학,4,단일선택 객관식,소수 계산,2,,,수와 연산,소수의 덧셈과 뺄셈,소수 한 자리 수의 뺄셈,5.7 − 2.5의 값을 구하시오.,2,소수점 자리를 맞춰 빼면 3.2가 됩니다.,소수점 아래 자리수를 맞추세요.,"소수,뺄셈,계산",dd18c1eb-d4e2-51bf-9797-98179197e7d5,
E4-M-030,수학,4,단일선택 객관식,소수 계산,3,,,수와 연산,소수의 덧셈과 뺄셈,소수 한 자리 수의 덧셈,2.3 + 1.4의 값을 구하시오.,3,소수점을 맞추고 더하면 3.7이 됩니다.,소수점 위치를 맞추어 더하세요.,"소수,덧셈,연산",0e7178dc-17a2-5c30-bc0f-00de3644d9e9,
E4-M-031,수학,4,단일선택 객관식,소수 계산,2,,,수와 연산,소수의 덧셈과 뺄셈,소수 두 자리 수의 덧셈,2.35 + 1.20의 값을 구하시오.,2,소수점을 맞춰 더하면 3.55입니다.,소수점 위치를 맞추고 덧셈하세요.,"소수,덧셈,계산",d460e934-3453-5654-8b5e-b92238d6b76c,
E4-M-032,수학,4,단일선택 객관식,규칙 찾기,2,,,변화와 관계,규칙 찾기,규칙을 찾아 수로 나타내기,"2, 4, 8, 16, ( ) 다음 수는?",3,2배씩 늘어나므로 16×2=32입니다.,곱하기 규칙을 찾아보세요.,"수열,곱셈",a0fd441a-d60e-538a-a625-920f55bc39ac,
E4-M-033,수학,4,단일응답 주관식,종합 문제,3,,,변화와 관계,규칙 찾기,규칙을 찾아 수로 나타내기,사과 3개씩 담긴 바구니가 7개 있습니다. 사과는 모두 몇 개입니까?,21,3×7=21개입니다.,곱셈으로 구하세요.,"규칙성,응용",428a4968-89cb-5f32-843d-506974a0cf49,
E4-M-034,수학,4,단일선택 객관식,규칙 찾기,3,,,변화와 관계,규칙 찾기,규칙을 찾아 수로 나타내기,"3, 6, 12, 24, ( ) 다음 수는?",3,이전 수에 2를 곱한 규칙입니다.,곱셈 패턴을 찾아보세요.,"수열,곱셈",4456fe36-a216-5481-aad5-7658dab85373,
E4-M-035,수학,4,단일선택 객관식,규칙 찾기,2,,,변화와 관계,규칙 찾기,규칙을 찾아 수로 나타내기,"2, 4, 8, 16, ( ) 다음에 들어갈 수는?",4,2의 배로 곱해지는 규칙이므로 16×2=32입니다.,곱셈의 규칙을 찾아보세요.,"규칙성,수열",9267bbae-f38a-5e54-b613-c72c63fb29e6,
E4-M-036,수학,4,단일선택 객관식,규칙 찾기,2,,,변화와 관계,규칙 찾기,규칙을 찾아 수로 나타내기,"2, 4, 8, 16, ( ) 다음에 들어갈 수는?",4,2의 배로 곱해지는 규칙입니다.,곱셈의 규칙을 찾아보세요.,"규칙성,수열",28c0f6e7-5f67-55aa-a043-5fab54d8c75b,
E4-M-037,수학,4,단일선택 객관식,규칙 찾기,3,,,변화와 관계,규칙 찾기,규칙을 찾아 수로 나타내기,"3, 6, 12, 24, ( ) 다음 수는?",3,이전 수에 2를 곱한 규칙입니다.,곱셈 패턴을 찾아보세요.,"수열,규칙성",1ac115e6-2fbb-5208-bf62-08bc74cbe516,
E4-M-038,수학,4,단일선택 객관식,규칙 찾기,2,,,변화와 관계,규칙 찾기,덧셈식과 뺄셈식의 배열에서 규칙 찾기,"5, 10, 15, 20, ( ) 다음에 들어갈 수는?",3,5씩 더하고 있으므로 25입니다.,차이를 구해보세요.,"규칙성,수열",a0046c1c-3945-51c0-9dc8-5a1f688874f6,
E4-M-039,수학,4,단일선택 객관식,규칙 추리,2,,,변화와 관계,규칙 찾기,곱셈식과 나눗셈식의 배열에서 규칙 찾기,"2, 4, 8, 16, ( ) 다음에 올 수는?",32,이전 수의 2배씩 커지므로 16×2=32입니다.,규칙적으로 곱해지는 수를 찾아보세요.,"규칙,수열,곱셈",3d5fff9c-3b8b-58e6-a7c1-348ba0923f1b,
E4-M-040,수학,4,단일선택 객관식,수 규칙,1,,,변화와 관계,규칙 찾기,수 배열표에서 규칙 찾기,"1, 3, 5, 7, 9는 어떤 수의 모임입니까?",2,2로 나누어떨어지지 않는 수를 홀수라고 합니다.,2의 배수가 아닌 수를 떠올려보세요.,"규칙,수 개념,홀수",c861c370-788c-5006-ba58-f27fd516fb8f,
E4-M-041,수학,4,단일선택 객관식,개념 이해,1,,,변화와 관계,규칙 찾기,등호의 의미 알기,5 + 3 = 8은 어떤 관계를 나타내는 식인가요?,3,등호(=)는 두 수가 같음을 나타냅니다.,등호의 의미를 떠올려보세요.,"등호,관계",d9d0a529-b70b-5e04-b47c-e7517ec3991e,
E4-M-042,수학,4,단일응답 주관식,등식 완성,2,,,변화와 관계,규칙 찾기,등호의 의미 알기,□ + 6 = 10이 되려면 □ 안에 들어갈 수는 얼마입니까?,4,4 + 6 = 10이므로 □에는 4가 들어갑니다.,10에서 6을 빼보세요.,"등식,빈칸",614ceaf0-6587-563d-98f0-86c6e79b1bad,
E4-M-043,수학,4,단일응답 주관식,문장제,3,,,변화와 관계,규칙 찾기,등호의 의미 알기,"두 수의 합이 12이고, 한 수가 7일 때 다른 수는 얼마입니까?",5,7 + 5 = 12이므로 다른 수는 5입니다.,전체에서 7을 빼보세요.,"등호,관계",8e13ca81-8155-5fd8-8db8-daa134188944,
E4-M-044,수학,4,단일응답 주관식,식의 동치 관계,3,,,변화와 관계,규칙 찾기,등호의 의미 알기,6 + 8 = 10 + □가 참이 되려면 □ 안에 들어갈 수는 얼마입니까?,4,왼쪽 값은 14이므로 10 + □ = 14가 되어야 합니다.,등식의 양쪽 값을 같게 만들어보세요.,"동치,등식",b16fc7de-e84c-5572-9311-96bc2ed8fd06,
E4-M-045,수학,4,단일선택 객관식,각도 계산,2,,,도형과 측정,각도,각의 크기 비교,직각은 몇 도입니까?,3,직각은 90°입니다.,L자 모양을 떠올려보세요.,"각도,직각,측정",ee27bf1b-c0ca-590c-b278-bd3977fe5b1b,
E4-M-046,수학,4,단일선택 객관식,각도 이해,2,,,도형과 측정,각도,각의 크기 비교,둔각은 몇 도보다 크고 몇 도보다 작습니까?,1,둔각은 직각보다 크고 평각보다 작습니다.,각도를 비교하며 생각해보세요.,"각도,측정,둔각",803493f5-a6e3-5a0a-b427-349a7b1887de,
E4-M-047,수학,4,단일선택 객관식,각도의 이해,1,,,도형과 측정,각도,각의 크기 비교,직각의 크기는 몇 도입니까?,3,직각은 90°입니다.,두 선이 수직으로 만날 때의 각을 생각해보세요.,"각도,직각",69212cd6-a69c-589e-a310-3f82c7438db9,
E4-M-048,수학,4,단일선택 객관식,각도 판단,2,,,도형과 측정,각도,예각과 둔각,다음 중 예각은 어느 것입니까?,1,90°보다 작은 각이 예각입니다.,각의 크기를 비교해보세요.,"도형,예각",cb7a9bab-b8d4-5132-9cca-e1faa504af6e,
E4-M-049,수학,4,단일선택 객관식,각의 성질,2,,,도형과 측정,각도,각도의 어림,직각보다 큰 각을 무엇이라 합니까?,2,90°보다 큰 각은 둔각입니다.,각도의 크기를 비교해보세요.,"도형,둔각",8d1dc0f5-5f7b-5642-8965-c77ce7581442,
E4-M-050,수학,4,단일선택 객관식,도형 관계,2,,,도형과 측정,평면도형의 이동,평행과 평행선,나란히 만나지 않는 두 직선을 무엇이라 합니까?,1,평행은 만나지 않고 일정한 간격을 유지합니다.,도로의 차선을 떠올려보세요.,"평행,직선",096ddf3c-09df-56b5-9175-4c7abd9688de,
E4-M-051,수학,4,단일선택 객관식,대칭 도형,1,,,도형과 측정,평면도형의 이동,평면도형 뒤집기,종이를 반으로 접었을 때 양쪽이 완전히 겹치는 도형을 무엇이라고 합니까?,2,한쪽을 접었을 때 겹치면 대칭인 도형입니다.,‘겹친다’는 특징을 기억하세요.,"도형,대칭,기하",5c779918-e7a0-5819-812d-5b261f00cd0f,
E4-M-052,수학,4,단일선택 객관식,대칭 이해,3,,,도형과 측정,평면도형의 이동,평면도형 돌리기,대칭인 도형을 접었을 때 겹치는 선을 무엇이라고 합니까?,2,대칭축은 도형을 양쪽으로 똑같이 나누는 선입니다.,도형을 반으로 접었을 때 생기는 선이에요.,"대칭,도형,기하",eadecb7b-8ba9-51a1-895c-eac9c1b0529e,
E4-M-053,수학,4,단일응답 주관식,넓이 계산,2,,,도형과 측정,사각형,여러 가지 사각형,"가로가 8cm, 세로가 5cm인 직사각형의 넓이는?",40,8×5=40㎠입니다.,가로×세로 공식을 기억하세요.,"도형,넓이",4ec9d0d2-a228-5715-b6de-300b914b49b4,
E4-M-054,수학,4,단일응답 주관식,둘레 계산,1,,,도형과 측정,사각형,여러 가지 사각형,한 변의 길이가 6cm인 정사각형의 둘레는?,24,6×4=24이므로 둘레는 24cm입니다.,변의 개수를 곱해보세요.,"도형,둘레",a8eddc4d-2b69-5333-9f1e-3705a0a2db20,
E4-M-055,수학,4,단일응답 주관식,넓이 계산,1,,,도형과 측정,사각형,여러 가지 사각형,한 변의 길이가 9cm인 정사각형의 넓이는?,81,9×9=81㎠입니다.,가로×세로 공식을 사용하세요.,"도형,넓이",35168f83-60a8-5819-a968-c9c4da42b70e,
E4-M-056,수학,4,단일선택 객관식,도형 성질,1,,,도형과 측정,사각형,여러 가지 사각형,직사각형에는 직각이 몇 개 있습니까?,3,직사각형은 네 모서리가 모두 직각입니다.,사각형 모양을 떠올려보세요.,"도형,직사각형",80507e87-a23d-53b3-b237-f53ca31501ea,
E4-M-057,수학,4,단일선택 객관식,입체도형 성질,2,,,도형과 측정,사각형,여러 가지 사각형,직육면체의 모서리는 몇 개인가요?,3,직육면체는 12개의 모서리가 있습니다.,상자를 떠올려보세요.,"입체도형,모서리",a9f536cf-24a2-55d7-a976-250fa9d0b633,
E4-M-058,수학,4,단일선택 객관식,사각형 구분,1,,,도형과 측정,사각형,여러 가지 사각형,네 각이 모두 직각이고 네 변의 길이가 같은 도형은?,3,정사각형은 네 각이 직각이고 변의 길이가 같습니다.,각과 변의 특징을 모두 고려해보세요.,"도형,사각형",10e1aa38-f8e2-5d21-87fe-eec7e8319670,
E4-M-059,수학,4,단일선택 객관식,사각형 구분,1,,,도형과 측정,사각형,여러 가지 사각형,네 각이 모두 직각이고 네 변의 길이가 같은 도형은?,3,정사각형은 네 각이 직각이고 변의 길이가 같습니다.,각과 변의 특징을 모두 고려하세요.,"도형,사각형",c265ebb1-fd8c-5630-b730-238b146e98d5,
E4-M-060,수학,4,단일선택 객관식,넓이 계산,3,,,도형과 측정,삼각형,여러 가지 사각형,"밑변이 8cm, 높이가 6cm인 삼각형의 넓이는 얼마입니까?",1,삼각형 넓이 = 밑변×높이÷2 → 8×6÷2=24cm²,삼각형 넓이는 직사각형의 절반입니다.,"삼각형,넓이,측정",878edf5d-8319-5dcd-adc3-35195bb789fd,
